ID,speaker,stage,paragraph,source_file,Sound: Ja/Nein?,Lautstärkeniveau (0;1-5),Kommentar
660,GEORG,sagt mit nochmaligem Paukenschlag; wie ein Tier im Käfig wieder auf und ab.,Beziehn ... oder beziehn müssen!,holz-ignorabimus.xml,ja,,
515,GEORG,sagt mit plötzlichem Entschluß; die Hände von seinem Sessel lassend.,Schön! Da du mich fast dazu zwingst ...,holz-ignorabimus.xml,ja,,
2567,GEORG,sagt mit rauher Stimme; Onkel Ludwig den Papierknäul überreichend.,Willst du ... den Herrschaften ...,holz-ignorabimus.xml,ja,,
799,MARIANNE,"sagt mit schmerzlich-bittrer, ihn in diesem Augenblick ebenso wie sich selbst
  anklagender Ironie.","Und zwar um so mehr, als du dahinterkamst, daß meine Arbeiten, je eifriger ich fortschritt, in ihrem letzten Grunde eigentlich bloß noch deinen Untersuchungen dienten!",holz-ignorabimus.xml,ja,,
971,MARIANNE,"sagt mit sehr starker, innerer Überlegenheit.",Wirf es mir nur ruhig vor!,holz-ignorabimus.xml,ja,,
832,GEORG,"sagt mit seinem Blick den ganzen Raum überfliegend; unwillkürlich sich verschleiernder
  Stimmfall.",Dann werde ich also ...,holz-ignorabimus.xml,ja,,
634,GEORG,"sagt mit seinem ganzen, angesammelten Ärger jetzt rausplatzend.",Gutmütig parfümierte Löwenklauen aufs Papier setzen!,holz-ignorabimus.xml,ja,,
1388,ONKEL LUDWIG,"sagt mit seinem Krückstock, den er zuerst, noch bevor er sein »Integer vitae« begonnen,
  rechts hinter sich gegen seinen Sessel gelehnt hatte und den er inzwischen längst wieder
  an sich genommen, ergrimmt aufs Parkett stoßend.",Das ... wäre doch!,holz-ignorabimus.xml,ja,,
1712,ONKEL LUDWIG,sagt mit seinem Stock ergrimmt aufs Parkett stoßend.,Herr Bruder!!,holz-ignorabimus.xml,ja,,
1772,DUFROY,sagt mit seinen Blicken sich nochmals vergewissernd.,"Gefesselt, wie vorhin!",holz-ignorabimus.xml,ja,,
3100,DUFROY,sagt mit seinen Gedanken noch bei dem merkwürdigen Geklingel.,Hm? ... Ja?,holz-ignorabimus.xml,ja,,
359,ONKEL LUDWIG,"sagt mit seiner Eloquenz, respektive bereits deren erstem Resultat, höchst
  zufrieden.",Freut mich! ... Nachdem wir so ... dank den aufopfrungsvollen Bemühungen,holz-ignorabimus.xml,ja,,
507,GEORG,sagt mit seiner innersten Überzeugtheit nun nicht länger mehr zurückhaltend.,Du würdest nicht der letzte sein ... wie du ... ich betone das zu meinem Bedauern scharf und nochmal ... schon nicht der erste gewesen wärst!,holz-ignorabimus.xml,ja,,
1647,GEORG,sagt mit seiner Untersuchung fertig; Onkel Ludwigs Erklärung sich anschließend.,"Wie ich annehmen muß, den Herren jetzt deshalb vordemonstriert ...",holz-ignorabimus.xml,ja,,
1729,DIE ERSCHEINUNG,sagt mit sich plötzlich veränderndem Tonfall; hinterhältig-drohend.,Jaaa ...?,holz-ignorabimus.xml,ja,,
3231,DUFROY,sagt mit sich ringend; in seiner unterbrochen Linie weiter.,Es ist ... für uns Menschen untereinander ... besser ...,holz-ignorabimus.xml,ja,,
2425,MARIANNE,"sagt mit sich ringend; jetzt zu ihm bereits fast wie aus einem gewissen
  Mitgefühl.","Sie sollen es wissen! ... Ich will Sie nicht länger ... Sie dürfen unmöglich im unklaren bleiben, was Sie mit Ihrer damaligen »Weltabwertung« ... allein schon in diesem einen Einzelfall ...",holz-ignorabimus.xml,ja,,
3040,DUFROY,sagt mit sich ringend; schwer; in peinvoll-schmerzlichster Rückerinnrung.,Auch ich ... Auch hinter mir ... Auch auf meinem ... langen Weg ...,holz-ignorabimus.xml,ja,,
489,GEORG,sagt mit sich ringend.,...,holz-ignorabimus.xml,ja,,
1522,ONKEL LUDWIG,"sagt mit starker Stimme; der Vorhang, in diesem Augenblick, wieder gebläht, wie durch
  einen Luftzug.",Er bewegt sich ja noch!,holz-ignorabimus.xml,ja,,
95,ONKEL LUDWIG,sagt mit stärkster Gewalt.,Und mit Recht ...!,holz-ignorabimus.xml,ja,,
526,DUFROY,sagt mit stärkster Selbstbeherrschung sich bezwingend.,"Du darfst völlig beruhigt sein! ... Schon allein ... um deinetwillen ... werde ich nichts unversucht lassen, um einen Konflikt ...",holz-ignorabimus.xml,ja,,
258,MARIANNE,"sagt mit starren Augen, plötzlich, wie somnambul vor sich hin.","Ich empfinde und weiß ... ich verspürs mit einer instinktiven, elementaren, mir ganz zweifelsfreien, innersten Sicherheit und Gewißheit ...",holz-ignorabimus.xml,ja,,
113,ONKEL LUDWIG,"sagt mit unbeirrter Sicherheit, wie von einer für ihn selbstverständlichsten Tatsache
  redend, weiter.","Da du bei ihrem Erscheinen stets in Trance lagst, kannst du von ihrer Realität natürlich",holz-ignorabimus.xml,ja,,
703,GEORG,sagt mit unterdrückt steigender Heftigkeit.,"Ist er besorgt für deine Zukunft gewesen? Paßt es ihm nicht, daß du hier den Haushalt führst? Oder wünscht er vielleicht am Ende gar ... daß du dich nach drei Jahren »glücklicher Muße« ... alte Herren sind oft ab und zu wunderlich ... jetzt unter seinem väterlichen Patronat als erste Berliner Privatdozentin etablierst?",holz-ignorabimus.xml,ja,,
728,GEORG,"sagt mit unwillkürlich erhobner Stimme; zornig, grollend, grimmig; zum Schluß fast
  knirschend vor sich hin.","»Noch drei Jahre!« Dieser Zeitraum war uns gesteckt, und heute abend ... elf Uhr neunundfünfzig,",holz-ignorabimus.xml,ja,,
3635,MARIANNE,sagt mit unwillkürlich etwas erhobnerer Stimme; immer eindringlicher.,"Auch ... daß diese Sitzung ... vor der mein »Unterbewußtsein«, wie du es nennst, uns doch alle beide gleichzeitig, und zwar noch dazu auf das allernachdrücklichste gewarnt und abgemahnt hatte, dann grade dadurch, daß du diese Warnung",holz-ignorabimus.xml,ja,,
511,GEORG,sagt mit unwillkürlich nochmaliger Warnung.,Wenn du darauf ... bestehst?,holz-ignorabimus.xml,ja,,
3469,MARIANNE,"sagt mit verzerrtem Gesichtsausdruck, ganz entsetzt, vorgebeugt.",Da hörte ... und sah ich sie!,holz-ignorabimus.xml,ja,,
330,GEORG,"sagt mit zusammengezognen Brauen; fast wie in nachträglicher »Eifersucht«; ihre
  Aufzählung abschneidend.","Kurz und gut, jene mehr oder minder nebulose Gestaltenreihe, die wir aufgezeichnet haben! Du hattest diese seltsamen Schattenwesen mit der Zeit immer lieber gewonnen, und da du dunkel befürchtetest, man könne dich eventuell von ihnen trennen, hattest du zu niemand etwas davon gesagt!",holz-ignorabimus.xml,ja,,
1958,UEXKÜLL,"sagt mitleidig-verweisender, fast wieder energischer Tonfall.",Sie sollten solchen unkontrollierbaren Phantasmen ...,holz-ignorabimus.xml,ja,,
2031,ONKEL LUDWIG,"sagt mitleidslos »deutlicher« werdend; zuletzt sogar entsprechende, nicht
  mißzuverstehende Kopfbewegung nach der Tür rechts rüber.",Und nu? ... Und nu? ... Wir dachten doch ... daß Sie inzwischen ...,holz-ignorabimus.xml,ja,,
3793,MARIANNE,"sagt mitten vor sich in den Zuschauerraum; mit schlotternd vorgestrecktem
  Zeigefinger.",Dort! ... Dort!,holz-ignorabimus.xml,ja,,
1129,GEORG,sagt mokant zu ihr rüber.,Madam?,holz-ignorabimus.xml,ja,,
1431,UEXKÜLL,"sagt mokant-ironisch; seinen früheren »Reisekameraden« aber auch vollständig im Stich
  lassend.",Das ist es ja eben!,holz-ignorabimus.xml,ja,,
1684,UEXKÜLL,sagt mokant-ironisch.,Auch eine Definition!,holz-ignorabimus.xml,ja,,
969,MARIANNE,"sagt müde, fast apathisch; aber dabei doch in ihrem Innern »froh«, daß der vielleicht
  allergefährlichste Kelch eben noch so glücklich an ihnen vorübergegangen war.",Ich beschwere ... und beklage mich ja auch nicht!,holz-ignorabimus.xml,ja,,
587,MARIANNE,"sagt müde, resigniert-schmerzliche Geste.",Was hilft jetzt alles nachträgliche ... Spintisieren und Rückwärtsrechnen ... wenn sich dadurch ...,holz-ignorabimus.xml,ja,,
995,MARIANNE,"sagt mühsam; noch in ihrem selben Satz weiter; fast jedes Wort wie ein fallender Tropfen
  Herzblut.",Oder sonst ... ganz ... weit ... weg von uns ...,holz-ignorabimus.xml,ja,,
707,GEORG,sagt mühsam; sich diese »Konfession« wie abringend.,Das einzge ... was mich in diesem Hause ... jetzt nur noch hält ... ist unsre Sitzung! ...,holz-ignorabimus.xml,ja,,
1700,ONKEL LUDWIG,sagt nach dem ersten halben Takt.,Still!,holz-ignorabimus.xml,ja,,
1733,DUFROY,"sagt nach dem Gewebe hin, das sein Interesse und seine Aufmerksamkeit schon längst, und
  zwar bereits von allem Anfang an gefesselt hatte; dessen für ihn aber auch ganz und gar
  zweifellos »irdische« Herkunft und Beschaffenheit mit der größten Sicherheit und
  Bestimmtheit konstatierend.","Echter, indischer Seidenmusselin!",holz-ignorabimus.xml,ja,,
1693,ONKEL LUDWIG,sagt nach dem großen Mittelbau hin.,Die ... Orgel?,holz-ignorabimus.xml,ja,,
1104,GEORG,"sagt nach dem kleinen, stummen Zwischenfall jetzt womöglich noch ruhiger als
  vorhin.",Oder sie erweiterten sie! ... Du hast diese Phänomene zwar nie studiert ... du hast dich nie um sie bekümmert ...,holz-ignorabimus.xml,ja,,
1699,DUFROY,sagt nach dem Schlußtakt.,Unmöglich! Eine gemeinsame Halluzination!,holz-ignorabimus.xml,ja,,
1696,ONKEL LUDWIG,sagt nach dem sechsten Takt.,Integer vitae?,holz-ignorabimus.xml,ja,,
1697,UEXKÜLL,sagt nach dem zehnten; die »Weise« wiedererkennend.,Ja!!,holz-ignorabimus.xml,ja,,
3790,MARIANNE,sagt nach den betreffenden »Stellen«; sich permanent steigernd.,In der Tür! ... Am Kamin! ... Aus der Ecke!,holz-ignorabimus.xml,ja,,
3515,MARIANNE,sagt nach der Uhr; beinahe grausam.,Ich ... weiß jetzt nur ...,holz-ignorabimus.xml,ja,,
1574,ONKEL LUDWIG,"sagt nach diesem für den sonst so Höflichen beinahe »unparlamentarischen« Ausbruch etwas
  zurückstoppend.",Nu jaja!,holz-ignorabimus.xml,ja,,
2108,ONKEL LUDWIG,"sagt nach dieser Richtung durchaus nicht seiner Meinung; ihn groß anstarrend;
  allerstärkst.",Das hältst du für so sicher?,holz-ignorabimus.xml,ja,,
369,ONKEL LUDWIG,sagt nach einem Augenblick des verblüfftesten Stutzens; zu Marianne rüber.,Wirst du draus ... klüger als ich!,holz-ignorabimus.xml,ja,,
1482,GEORG,"sagt nach einem Blick wieder über alle drei; auch jetzt noch, wie vorhin.","Es bleibt nur die eine Erklärung: Diese Zahl, oder dies Datum steht zu irgendeinem von uns in irgendeinem Zusammenhang, oder einer Beziehung ...",holz-ignorabimus.xml,ja,,
1929,UEXKÜLL,"sagt nach einem erneut tiefsten Schreck; der jähen Besorgnis, die ihn plötzlich erfüllt,
  fast wider Willen Ausdruck verleihend.",Es wäre allerdings ... furchtbar ... und für Sie alle einfach gar nicht auszudenken ...,holz-ignorabimus.xml,ja,,
1680,GEORG,"sagt nach einem kleinen Moment Pause; wieder, unwillkürlich, nach der Decke
  blickend.",Gott sei Dank! Der Regen hat aufgehört!,holz-ignorabimus.xml,ja,,
2742,DUFROY,sagt nach einem kurzen Moment entsetzten Schreckens; Auto.,Du hast somit ... dein Versprechen ...?,holz-ignorabimus.xml,ja,,
50,MARIANNE,"sagt nach einem kurzen Stutzen; durch seine dunkle Anspielung ganz verwirrt und
  betroffen; fast wie zu sich selbst.","Ja, aber was kann denn das ...?",holz-ignorabimus.xml,ja,,
3302,ONKEL LUDWIG,"sagt nach einem kurzen, letzten Ringen.",Und wenn ich nun ... positus ... und gesetzt den Fall ...,holz-ignorabimus.xml,ja,,
1708,UEXKÜLL,"sagt nach einem kurzen, perplexen Stutzen; befriedigt-»schadenfroh« zu Dufroy
  rüber.","Ah, so!",holz-ignorabimus.xml,ja,,
1721,GEORG,sagt nach einem Moment kurzen Betroffenseins.,Hast du's uns nicht ...,holz-ignorabimus.xml,ja,,
3669,MARIANNE,"sagt nach einem neuen, angstvollen Blick auf die Uhr; schluchzend-klagend, fast rührend-
  kindlich.",Nur ... Nur noch ... wenige Minuten! Nur ...,holz-ignorabimus.xml,ja,,
3658,GEORG,"sagt nach einem raschen, verzweifelten Blick nach der Uhr.",Sofort! ...,holz-ignorabimus.xml,ja,,
1066,GEORG,"sagt nach einem schnellen Blick zu Marianne rüber; schärfst, fast grob.",Von wem?!,holz-ignorabimus.xml,ja,,
3808,GEORG,"sagt nach einem schnellen, ebenfalls wie verstörtesten Blick auf die Uhr; schon wieder
  bei ihr; noch gepeinigst-erschütterter.",Marianne!!,holz-ignorabimus.xml,ja,,
880,UEXKÜLL,"sagt nach einem schnellen, halb wie fragend sich vergewissernden Blick zu Marianne
  rüber, die ihre Haltung noch nicht ganz wiedergewonnen hat; »aalglatt«.","Ich ... verstehe zwar nicht, ich begreife gar nicht, worauf Herr Doktor anspielen, aber ...",holz-ignorabimus.xml,ja,,
1581,DUFROY,"sagt nach einem schnellen, keinem von den drei andern in diesem Moment auffallenden
  Blick wieder nach Uexküll rüber; Georgs »Ton« womöglich noch überbietend.","Dann nenne ich dies nicht mehr eine Sitzung, eine rechtschaffne Zusammenarbeit zu irgendwelchem wissenschaftlichen Zweck, um nach irgendeiner Richtung irgendein objektives Resultat zu erreichen ...",holz-ignorabimus.xml,ja,,
836,MARIANNE,sagt nach einer ebenfalls kurzen Pause; ebenso.,Nichts ...,holz-ignorabimus.xml,ja,,
708,MARIANNE,sagt nach einer erneuten kleinen Pause; fernes Auto; stockend.,Hast du ... diese Idee ...,holz-ignorabimus.xml,ja,,
1951,ONKEL LUDWIG,"sagt nach einer kleinen Pause, in der er sich von seinem Paroxysmus etwas erholt hat;
  elegisch auf ein andres Thema gleitend.",Alles ... was sie mir an den Augen hat absehn können ... hat,holz-ignorabimus.xml,ja,,
470,DUFROY,"sagt nach einer kleinen Pause; ferne, erregte Stimmen; dazwischen, akkompagnierend, ein
  Hund; zwar bereits veränderter Tonfall, aber noch mit aller Gewalt an sich
  haltend.","Jene Begegnung, von der du ... zu einer gewissen Verwundrung und Überraschung von mir ... anzunehmen scheinst ... daß sie nur eine zufällige gewesen ...",holz-ignorabimus.xml,ja,,
1634,DUFROY,"sagt nach einer kleinen Pause; mitten in den Regen, der in der Zwischenzeit schon so gut
  wie aufgehört hatte, plötzlich auf das Dach ein noch weit stärkeres Getrommel;
  aufblickend.",Das prasselt nicht schlecht!,holz-ignorabimus.xml,ja,,
3711,MARIANNE,sagt nach einer kleinen Pause; ruhiger.,Weißt du noch ... was du mir damals ... im Garten ...,holz-ignorabimus.xml,ja,,
3653,MARIANNE,"sagt nach einer kleinen Pause; sich aufrichtend; Blick nach der Uhr; seltsam langsam und
  rhythmisch-feierlich.",Öffne ... die Tür dort ... und lösch ... die Lampe aus!,holz-ignorabimus.xml,ja,,
805,MARIANNE,sagt nach einer kleinen Pause; tiefer vollklingender Tonfall.,Du wirst es dir wieder aufbauen!,holz-ignorabimus.xml,ja,,
2618,DUFROY,sagt nach einer kleinen Pause; Uhr in der Hand; ganz »Arzt«.,Puls ... absolut normal und regelmäßig! ...,holz-ignorabimus.xml,ja,,
733,MARIANNE,"sagt nach einer kleinen Pause; verschleierter Tonfall; leis stockend; das letzte Wort
  fast klagend-vorwurfsvoll; wieder Sonne.",Ich denke ... du hast Mariette ... geliebt!,holz-ignorabimus.xml,ja,,
867,MARIANNE,"sagt nach einer kleinen Pause; wieder matte Blätterschatten; mit aller Kraft sich
  sammelnd.",Und wenn ich nun ... die ... die Sie nach so langer Zeit ... endlich wiedergefunden zu haben glauben ... nicht wäre?,holz-ignorabimus.xml,ja,,
856,UEXKÜLL,"sagt nach einer kleinen Pause; Wolke noch dunkler; die Blätterschatten vollständig
  verschwunden.","Es war an einem ... Abend ... einem sehr häßlichen, regnerischen Märzabend ...",holz-ignorabimus.xml,ja,,
663,DUFROY,sagt nach einer kleinen Pause; zögernd vor sich hin.,Hm! ... Ja! Und ... e ...,holz-ignorabimus.xml,ja,,
1534,DUFROY,"sagt nach einer kurzen Pause; die auf einmal ganz seltsame »Stimmung«, die ihn
  überkommen, mit Gewalt von sich schüttelnd.",Unsinn!,holz-ignorabimus.xml,ja,,
637,DUFROY,"sagt nach einer kurzen Pause; irgendwo Kinder; in seinem Innern durch die ganze, aus
  lauter Widerhaken bestehende Art Georgs nun doch leis pikiert; die Rechte wieder auf dem
  Manuskript.","Darf ich mal in das Fazit ... deiner anerkennenswerten, fleißigen Ameisentätigkeit ...",holz-ignorabimus.xml,ja,,
750,GEORG,"sagt nach einer kurzen Pause; mit arbeitender Brust; noch stockend-wuchtiger; als hätte
  er seine Frage schon seit Jahr und Tag an sie stellen wollen.",Warum hast du mir ... über meinen unglückseligen Irrtum ... nicht sofort damals die Augen geöffnet?,holz-ignorabimus.xml,ja,,
835,GEORG,sagt nach einer kurzen Pause; wie vollkommen ruhig.,Nichts ...,holz-ignorabimus.xml,ja,,
480,DUFROY,sagt nach einer unwillkürlich kleinen Pause; von neuem.,"Nach Ablauf eines weiteren Jahrs ... frug ich dich dann abermals an, und diesmal schriftlich!",holz-ignorabimus.xml,ja,,
1894,DUFROY,sagt nach Georg rüber; ganz fassungslos.,Das ... Kettchen ist doch Mariette ...,holz-ignorabimus.xml,ja,,
1766,UEXKÜLL,sagt nach Georg rüber.,Wenn aber natürlich Herr Professor ...,holz-ignorabimus.xml,ja,,
2165,MARIANNE,"sagt nach ihm vorgebeugt; jetzt schon mit einem Gemisch von im Moment fast aufrichtiger
  Freude.",Ist das ein schönes ... Schleiertuch!,holz-ignorabimus.xml,ja,,
2157,DUFROY,sagt nach ihr rübergebeugt und ihr sanft den linken Unterarm streichelnd.,"Nichts, Liebling! Nichts! ...",holz-ignorabimus.xml,ja,,
3703,MARIANNE,"sagt nach ihrer beider furchtbarer Erschüttrung fast wie durch Tränen bereits
  lächelnd.",Und wir wollen beide ... hoffen ...,holz-ignorabimus.xml,ja,,
3647,MARIANNE,sagt nach ihrer furchtbaren Erregung wie zusammengebrochen; schmerzlichst.,Es hat also ... nichts ...,holz-ignorabimus.xml,ja,,
1659,GEORG,sagt nach Marianne hin; nicht allzuviel anders.,In dieser kunstvollen Verschnürung?,holz-ignorabimus.xml,ja,,
1252,GEORG,"sagt nach Marianne hin; scharf; wie von dieser Unterstützung und Hilfe
  erwartend.",Ich weiß aber nicht ...,holz-ignorabimus.xml,ja,,
2279,MARIANNE,"sagt nach wie vor zu Georg; mit letzter, bittrer Entschiedenheit.","Du siehst, daß jetzt sogar auch Onkel Ludwig ...",holz-ignorabimus.xml,ja,,
267,ONKEL LUDWIG,"sagt nachdem auch er sich inzwischen wieder beruhigt hat; nachdenklich das greise Haupt
  schüttelnd.",Seltsam! ...,holz-ignorabimus.xml,ja,,
957,MARIANNE,sagt nachdem beide verschwunden; mit aller Energie sich zusammenraffend.,Ich hätte nach unserm Abschied ... nicht mehr erwartet ...,holz-ignorabimus.xml,ja,,
3418,GEORG,sagt nachdem er alle drei der Reihe nach ganz erstaunt-fragend angesehn.,Was?!,holz-ignorabimus.xml,ja,,
2154,UEXKÜLL,"sagt nachdem er dem Verschwundnen, einen Augenblick, fast wie entsetzt, nachgestarrt;
  fragender Blick zu Dufroy und Georg rüber.",Soll ich nicht ... vielleicht doch ...,holz-ignorabimus.xml,ja,,
1093,DUFROY,"sagt nachdem er diese »Reprimande« erst mit Mühe in sich hat runterschlucken
  müssen.",Mein »Register!« ...,holz-ignorabimus.xml,ja,,
3528,GEORG,sagt nachdem er einen kurzen Moment mit sich gerungen; schwer.,Muß ich dir ... das überhaupt ...,holz-ignorabimus.xml,ja,,
696,DUFROY,sagt nachdem er ihr nur leicht die Stirn geküßt.,"Adieu, Liebling! ...",holz-ignorabimus.xml,ja,,
3472,GEORG,"sagt nachdem er ihr, zuletzt einen Augenblick wie gelähmt, zugehört; mit erhobnen Armen
  auf sie zu.",Reiß dich los von dieser furchtbaren Vorstellung! Reiß dich los!,holz-ignorabimus.xml,ja,,
2038,UEXKÜLL,"sagt nachdem er jetzt innerlich seinen Entschluß gefaßt, in seinem Satz, mit verhaltner
  Leidenschaftlichkeit, weiter.","Aber der große ... mich bezwingende, seelische Eindruck, den das Wesen ... und überhaupt ... die ganze Erscheinung Ihres allergnädigsten Fräulein Nichte ...",holz-ignorabimus.xml,ja,,
3628,GEORG,"sagt nachdem er nach der Uhr gestarrt, die in diesem Moment Dreiviertel geschlagen;
  wieder, erbittert, auf und ab.","Du kannst nicht sagen, daß sie sich schon erfüllt hat!",holz-ignorabimus.xml,ja,,
